pk,comment,example,contributed_datapoint
8961,,,Simon van de Kerke 2013-10-01
8962,,,Pieter Muysken 2011-11-15
8963,"Question is answered as 'nouns' taking into account property concepts used in attributive constructions (property words can be expressed predicatively (as verbs) or attributively (as possessed nouns), with the former being more common (J.Birchall, p.c.)). NB: “The notion of adjective is expressed by possessed nouns, derived nouns and noun clauses preceding the noun in  a possessed NP” (Everett & Kern 1997:152)",,Olga Krasnoukhova 2013-12-22
8964,,,Olga Krasnoukhova 2013-12-22
8965,,,Olga Krasnoukhova 2013-12-22
8966,"NB: These adjectives have noun properties (inflect for gender and number, or only for number). However, some of these property concepts 'are not nominal in the sense that they do not carry any morphology related to nouns' (Vidal 2001:110).",,Olga Krasnoukhova 2013-12-22
8967,,,Simon van de Kerke 2013-10-01
8968,,,Olga Krasnoukhova 2013-12-22
8969,,,Olga Krasnoukhova 2013-12-22
8970,,,Simon van de Kerke 2014-06-03
8971,,,Simon van de Kerke 2014-06-03
8972,,,Simon van de Kerke 2014-06-03
8973,,,Simon van de Kerke 2014-06-03
8974,Many age nouns,,Simon van de Kerke 2014-06-03
8975,,,Simon van de Kerke 2014-06-03
8976,,,Olga Krasnoukhova 2013-12-22
8977,,,Simon van de Kerke 2014-06-03
8978,,,Olga Krasnoukhova 2013-12-22
8979,,,Simon van de Kerke 2014-06-03
8980,,,Simon van de Kerke 2014-06-03
8981,,,Simon van de Kerke 2014-06-03
8982,,,Simon van de Kerke 2014-06-03
8983,,,Simon van de Kerke 2014-06-03
8984,,,Simon van de Kerke 2014-06-03
8985,,,Olga Krasnoukhova 2013-12-22
8986,,,Simon van de Kerke 2013-10-01
8987,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
8988,,,Olga Krasnoukhova 2013-12-22
8989,,,Olga Krasnoukhova 2013-12-22
8990,,,Olga Krasnoukhova 2013-12-22
8991,"For example: i-pagog 'someone/something new': o-tek pagop 'my new house'  (V.Galucio, p.c.)",,Olga Krasnoukhova 2013-12-22
8992,,,Simon van de Kerke 2013-10-01
8993,,,Pieter Muysken 2011-11-15
8994,Any adjective can be used without a nominal head in a NP (cf. Aikhenvald 2003:72),,Olga Krasnoukhova 2013-12-22
8995,,,Olga Krasnoukhova 2013-12-22
8996,,,Simon van de Kerke 2013-10-01
8997,Certainty: ?,,Olga Krasnoukhova 2013-12-22
8998,,,Olga Krasnoukhova 2013-12-22
8999,,,Olga Krasnoukhova 2013-12-22
9000,,,Pieter Muysken 2011-11-15
9001,,,Olga Krasnoukhova 2013-12-22
9002,,,Simon van de Kerke 2014-06-03
9003,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9004,,,Olga Krasnoukhova 2013-12-22
9005,,,Olga Krasnoukhova 2013-12-22
9006,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9007,,,Olga Krasnoukhova 2013-12-22
9008,,,Simon van de Kerke 2013-10-01
9009,,,Olga Krasnoukhova 2013-12-22
9010,,,Olga Krasnoukhova 2013-12-22
9011,,,Olga Krasnoukhova 2013-12-22
9012,,,Olga Krasnoukhova 2013-12-22
9013,,,Olga Krasnoukhova 2013-12-22
9014,,,Simon van de Kerke 2013-10-01
9015,,,Olga Krasnoukhova 2013-12-22
9016,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9017,,,Simon van de Kerke 2014-06-03
9018,,,Simon van de Kerke 2013-10-01
9019,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9020,,,Olga Krasnoukhova 2013-12-22
9021,,,Olga Krasnoukhova 2013-12-22
9022,NB: These words can be both adjectives and verbs (S.Danielsen p.c. 19.10.2010).,,Olga Krasnoukhova 2013-12-22
9023,,,Simon van de Kerke 2014-06-03
9024,"NB: word for 'good' is an adjective, whereas word for 'bad' is a verb (cf.Sakel 2003:114).",,Olga Krasnoukhova 2013-12-22
9025,"There are two different classes of adjectives in Cavineña: an open class of predicative adjectives and a closed class of attributive adjectives. Predicative adjectives function only as copula complements (and never as attributive modifers), but they are very often used attributively within (copula) relative clauses, while attributive adjectives function only as NP modifiers (and never predicatively) (cf. Guillaume 2008:61,465). Attributive adjectives constitute a closed class of 16 bare roots which belong to the following 4 semantic groups: dimension, age, color, and physical properties (cf. Guillaume 2008:73). Some of these adjectives are forms which partially overlap with predicative adjective forms for the same meaning. Predicative adjectives can express the same and other adjectival concepts (dimension, age, color, physical properties, human propensities, etc).",,Olga Krasnoukhova 2013-12-22
9026,llalle ; bueno,,Simon van de Kerke 2014-06-03
9027,,,Olga Krasnoukhova 2013-12-22
9028,,,Simon van de Kerke 2014-06-03
9029,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9030,NB: These are coverbs (require nominalization to occur attributively),,Olga Krasnoukhova 2013-12-22
9031,,,Simon van de Kerke 2013-10-01
9032,,,Olga Krasnoukhova 2013-12-22
9033,"There is a very small closed class of adjectaval roots in Desano that never occur with verbal endings but they do occur with classifiers. The adjectives are: age and dimension type. (Value, color -are verbal roots) (Miller 1999:51,125).",,Olga Krasnoukhova 2013-12-22
9034,"Rose (2003:44) distinguishes 2 classes of items with adjectival semantics: nominoides (human propensity and physical properties of humans; behaviour mainly as nominals) and attributifs (dimension, colour, value; behave like no other word class, need relativizers to modify nouns or to function as arguments, and sometimes need predicativizers to function as predicates).",,Olga Krasnoukhova 2013-12-22
9035,,,Olga Krasnoukhova 2013-12-22
9036,,,Simon van de Kerke 2013-10-01
9037,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9038,,,Olga Krasnoukhova 2013-12-22
9039,,,Simon van de Kerke 2014-06-03
9040,,,Simon van de Kerke 2013-10-01
9041,,,Olga Krasnoukhova 2013-12-22
9042,"There are also verbs relating to value, e.g. the word for 'good' is expressed by a verb -amosa- 'be good' (cf. Dixon 2004:336-7).",,Olga Krasnoukhova 2013-12-22
9043,,,Olga Krasnoukhova 2013-12-22
9044,,,Simon van de Kerke 2014-06-03
9045,,,Olga Krasnoukhova 2013-12-22
9046,,,Olga Krasnoukhova 2013-12-22
9047,,,Simon van de Kerke 2013-10-01
9048,,,Olga Krasnoukhova 2013-12-22
9049,,,Olga Krasnoukhova 2013-12-22
9050,,,Olga Krasnoukhova 2013-12-22
9051,,,Olga Krasnoukhova 2013-12-22
9052,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
9053,Words denoting dimension are mainly lexemes.,,Olga Krasnoukhova 2013-12-22
9054,,,Olga Krasnoukhova 2013-12-22
9055,,,Simon van de Kerke 2013-10-01
9056,,,Olga Krasnoukhova 2013-12-22
9057,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9058,,,Olga Krasnoukhova 2013-12-22
9059,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9060,"The question of a separate class of adjectives requires further investigation, as well as the identification of the word class to which the property concepts belong (K.Haude, p.c.). Certainty: ?",,Olga Krasnoukhova 2013-12-22
9061,,,Simon van de Kerke 2014-06-03
9062,,,Simon van de Kerke 2013-10-01
9063,,,Pieter Muysken 2011-11-15
9138,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9139,,,Olga Krasnoukhova 2013-12-22
9140,,,Simon van de Kerke 2014-06-03
9141,,,Simon van de Kerke 2013-10-01
9142,,,Olga Krasnoukhova 2013-12-22
9143,,,Olga Krasnoukhova 2013-12-22
9064,"Question is answered as 'nouns' taking into account property concepts used in attributive constructions (property words can be expressed predicatively (as verbs) or attributively (as possessed nouns), with the former being more common (J.Birchall, p.c.)). NB: “The notion of adjective is expressed by possessed nouns, derived nouns and noun clauses preceding the noun in  a possessed NP” (Everett & Kern 1997:152)",,Olga Krasnoukhova 2013-12-22
9065,,,Olga Krasnoukhova 2013-12-22
9066,,,Olga Krasnoukhova 2013-12-22
9067,"NB: These adjectives have noun properties (inflect for gender and number, or only for number). However, some of these property concepts 'are not nominal in the sense that they do not carry any morphology related to nouns' (Vidal 2001:110).",,Olga Krasnoukhova 2013-12-22
9068,,,Simon van de Kerke 2013-10-01
9069,,,Olga Krasnoukhova 2013-12-22
9070,,,Olga Krasnoukhova 2013-12-22
9071,,,Simon van de Kerke 2014-06-03
9072,,,Simon van de Kerke 2014-06-03
9073,,,Simon van de Kerke 2014-06-03
9074,,,Simon van de Kerke 2014-06-03
9075,,,Simon van de Kerke 2014-06-03
9076,,,Simon van de Kerke 2014-06-03
9077,,,Olga Krasnoukhova 2013-12-22
9078,,,Simon van de Kerke 2014-06-03
9079,,,Olga Krasnoukhova 2013-12-22
9080,,,Simon van de Kerke 2014-06-03
9081,,,Simon van de Kerke 2014-06-03
9082,,,Simon van de Kerke 2014-06-03
9083,,,Simon van de Kerke 2014-06-03
9084,,,Simon van de Kerke 2014-06-03
9085,,,Simon van de Kerke 2014-06-03
9086,,,Olga Krasnoukhova 2013-12-22
9087,,,Simon van de Kerke 2013-10-01
9088,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
9089,,,Olga Krasnoukhova 2013-12-22
9090,,,Olga Krasnoukhova 2013-12-22
9091,,,Olga Krasnoukhova 2013-12-22
9092,"For example: i-same 'someone/something good/beautiful': aose same 'beautiful/good man' (V.Galucio, p.c.)",,Olga Krasnoukhova 2013-12-22
9093,,,Simon van de Kerke 2013-10-01
9094,,,Pieter Muysken 2011-11-15
9095,Any adjective can be used without a nominal head in a NP (cf. Aikhenvald 2003:72).,,Olga Krasnoukhova 2013-12-22
9096,,,Olga Krasnoukhova 2013-12-22
9097,,,Simon van de Kerke 2013-10-01
9098,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9099,,,Olga Krasnoukhova 2013-12-22
9100,,,Olga Krasnoukhova 2013-12-22
9101,,,Pieter Muysken 2011-11-15
9102,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9103,,,Simon van de Kerke 2014-06-03
9104,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9105,,,Olga Krasnoukhova 2013-12-22
9106,,,Olga Krasnoukhova 2013-12-22
9107,The same form can function as verbs and receive verbal morphology (cf. Faust & Loos 2002:70) Certainty: ?,,Olga Krasnoukhova 2013-12-22
9108,,,Olga Krasnoukhova 2013-12-22
9109,,,Simon van de Kerke 2013-10-01
9110,"There are two good tests for adjectives: one is the use of a collective marker (only with adjectives), the other one the use of adverbializer (-sh for adjectives). As for the second test, the words denoting 'good' and 'bad' behave like adjectives (R.van Gijn, p.c. 08.10.10).",,Olga Krasnoukhova 2013-12-22
9111,,,Olga Krasnoukhova 2013-12-22
9112,,,Olga Krasnoukhova 2013-12-22
9113,,,Olga Krasnoukhova 2013-12-22
9114,,,Olga Krasnoukhova 2013-12-22
9115,,,Simon van de Kerke 2013-10-01
9116,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9117,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9118,,,Simon van de Kerke 2014-06-03
9119,,,Simon van de Kerke 2013-10-01
9120,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9121,,,Olga Krasnoukhova 2013-12-22
9122,,,Olga Krasnoukhova 2013-12-22
9123,Color adjectives are derived forms; formed by means of nominalizer -no 'NOM1' and/or the prefix ko- 'ATTR/with' or mo- 'PRIV/without' (cf. Danielsen 2007:161).,,Olga Krasnoukhova 2013-12-22
9124,,,Simon van de Kerke 2014-06-03
9125,"Most colors are formally verbs, whereas some are expressed by adjectives (cf. Sakel 2003:114).",,Olga Krasnoukhova 2013-12-22
9126,"There are two different classes of adjectives in Cavineña: an open class of predicative adjectives and a closed class of attributive adjectives. Predicative adjectives function only as copula complements (and never as attributive modifers), but they are very often used attributively within (copula) relative clauses, while attributive adjectives function only as NP modifiers (and never predicatively) (cf. Guillaume 2008:61,465). Attributive adjectives constitute a closed class of 16 bare roots which belong to the following 4 semantic groups: dimension, age, color, and physical properties (cf. Guillaume 2008:73). Some of these adjectives are forms which partially overlap with predicative adjective forms for the same meaning. Predicative adjectives can express the same and other adjectival concepts (dimension, age, color, physical properties, human propensities, etc).",,Olga Krasnoukhova 2013-12-22
9127,ulla ; negro,,Simon van de Kerke 2014-06-03
9128,,,Olga Krasnoukhova 2013-12-22
9129,,,Simon van de Kerke 2014-06-03
9130,,,Olga Krasnoukhova 2013-12-22
9131,NB: These are coverbs (require nominalization to occur attributively),,Olga Krasnoukhova 2013-12-22
9132,,,Simon van de Kerke 2013-10-01
9133,,,Olga Krasnoukhova 2013-12-22
9134,"There is a very small closed class of adjectaval roots in Desano that never occur with verbal endings but they do occur with classifiers. The adjectives are: age and dimension type. (Value, color -are verbal roots) (Miller 1999:51,125).",,Olga Krasnoukhova 2013-12-22
9135,"Rose (2003:44) distinguishes 2 classes of items with adjectival semantics: nominoides (human propensity and physical properties of humans; behaviour mainly as nominals) and attributifs (dimension, colour, value; behave like no other word class, need relativizers to modify nouns or to function as arguments, and sometimes need predicativizers to function as predicates).",,Olga Krasnoukhova 2013-12-22
9136,,,Olga Krasnoukhova 2013-12-22
9137,,,Simon van de Kerke 2013-10-01
9144,,,Olga Krasnoukhova 2013-12-22
9145,,,Simon van de Kerke 2014-06-03
9146,,,Olga Krasnoukhova 2013-12-22
9147,,,Olga Krasnoukhova 2013-12-22
9148,,,Simon van de Kerke 2013-10-01
9149,,,Olga Krasnoukhova 2013-12-22
9150,,,Olga Krasnoukhova 2013-12-22
9151,,,Olga Krasnoukhova 2013-12-22
9152,,,Olga Krasnoukhova 2013-12-22
9153,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
9154,"More central colors are expressed by following constructions: [blood-COPULA-NOMZR] 'red', i.e. nominalizations.",,Olga Krasnoukhova 2013-12-22
9155,,,Olga Krasnoukhova 2013-12-22
9156,,,Simon van de Kerke 2013-10-01
9157,,,Olga Krasnoukhova 2013-12-22
9158,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9159,,,Olga Krasnoukhova 2013-12-22
9160,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9161,"Includes native colour terms exept 'black' (cf. Haude 2006:113). The question of a separate class of adjectives requires further investigation, as well as the identification of the word class to which the property concepts belong (K.Haude, p.c.). Certainty: ?",,Olga Krasnoukhova 2013-12-22
9162,,,Simon van de Kerke 2014-06-03
9163,,,Simon van de Kerke 2013-10-01
9164,,,Pieter Muysken 2011-11-15
9165,"Question is answered as 'nouns' taking into account property concepts used in attributive constructions (property words can be expressed predicatively (as verbs) or attributively (as possessed nouns), with the former being more common (J.Birchall, p.c.)). NB: “The notion of adjective is expressed by possessed nouns, derived nouns and noun clauses preceding the noun in  a possessed NP” (Everett & Kern 1997:152)",,Olga Krasnoukhova 2013-12-22
9166,,,Olga Krasnoukhova 2013-12-22
9167,,,Olga Krasnoukhova 2013-12-22
9168,"These adjectives have properties of nouns, i.e. they inflect for gender and number. One feature which adjectives do not share with nouns is 'possession'. There are 6 basic color terms in Pilagá, four of which show gender and number inflection; the color terms yoqobi 'yellow' and dadala 'green' have only sg/pl alternative forms but not not have masc/fem forms (cf. Vidal 2001:107).",,Olga Krasnoukhova 2013-12-22
9169,,,Simon van de Kerke 2013-10-01
9170,,,Olga Krasnoukhova 2013-12-22
9171,,,Olga Krasnoukhova 2013-12-22
9172,,,Simon van de Kerke 2014-06-03
9173,,,Simon van de Kerke 2014-06-03
9174,,,Simon van de Kerke 2014-06-03
9175,,,Simon van de Kerke 2014-06-03
9176,,,Simon van de Kerke 2014-06-03
